Participant.Public.ID,Participant.Private.ID,Spreadsheet..audiofile,Rhythm,Harmony,Trial.Number.x,Display.x,groove,Trial.Number.y,Display.y,pleasure
5or72we9,10758999,Iso_Oct.mp3,1,1,3,trial,57,8,trial,73
5or72we9,10758999,LR3_HH3.mp3,2,4,7,trial,58,11,trial,32
5or72we9,10758999,LR3_LH3.mp3,2,2,4,trial,42,3,trial,70
5or72we9,10758999,LR3_MH2.mp3,2,3,5,trial,69,2,trial,64
5or72we9,10758999,LR3_Oct.mp3,2,1,13,trial,80,5,trial,80
5or72we9,10758999,MR1_HH3.mp3,3,4,10,trial,64,10,trial,34
5or72we9,10758999,MR1_LH3.mp3,3,2,1,trial,85,1,trial,68
5or72we9,10758999,MR1_MH2.mp3,3,3,8,trial,84,13,trial,68
5or72we9,10758999,MR1_Oct.mp3,3,1,11,trial,84,4,trial,84
5p9aw3vz,10615285,HR1_HH3.mp3,4,4,4,trial,31,13,trial,27
5p9aw3vz,10615285,HR1_LH3.mp3,4,2,10,trial,67,14,trial,31
5p9aw3vz,10615285,HR1_MH2.mp3,4,3,15,trial,63,16,trial,33
5p9aw3vz,10615285,HR1_Oct.mp3,4,1,12,trial,44,11,trial,26
5p9aw3vz,10615285,Iso_HH3.mp3,1,4,16,trial,28,4,trial,37
5p9aw3vz,10615285,Iso_LH3.mp3,1,2,7,trial,18,8,trial,35
5p9aw3vz,10615285,Iso_MH2.mp3,1,3,3,trial,37,6,trial,38
5p9aw3vz,10615285,Iso_Oct.mp3,1,1,1,trial,26,15,trial,17
5p9aw3vz,10615285,LR3_HH3.mp3,2,4,14,trial,69,10,trial,31
5p9aw3vz,10615285,LR3_LH3.mp3,2,2,9,trial,81,5,trial,76
5p9aw3vz,10615285,LR3_MH2.mp3,2,3,2,trial,82,2,trial,65
5p9aw3vz,10615285,LR3_Oct.mp3,2,1,6,trial,86,3,trial,59
5p9aw3vz,10615285,MR1_HH3.mp3,3,4,8,trial,25,9,trial,23
5p9aw3vz,10615285,MR1_LH3.mp3,3,2,13,trial,78,1,trial,77
5p9aw3vz,10615285,MR1_MH2.mp3,3,3,11,trial,34,12,trial,30
5p9aw3vz,10615285,MR1_Oct.mp3,3,1,5,trial,85,7,trial,61
5zt3znaj,10618165,HR1_HH3.mp3,4,4,14,trial,71,13,trial,53
5zt3znaj,10618165,HR1_LH3.mp3,4,2,7,trial,65,6,trial,40
5zt3znaj,10618165,HR1_MH2.mp3,4,3,3,trial,55,5,trial,54
5zt3znaj,10618165,HR1_Oct.mp3,4,1,11,trial,62,16,trial,55
5zt3znaj,10618165,Iso_HH3.mp3,1,4,1,trial,61,12,trial,56
5zt3znaj,10618165,Iso_LH3.mp3,1,2,15,trial,54,10,trial,61
5zt3znaj,10618165,Iso_MH2.mp3,1,3,12,trial,59,15,trial,19
5zt3znaj,10618165,Iso_Oct.mp3,1,1,16,trial,37,2,trial,19
5zt3znaj,10618165,LR3_HH3.mp3,2,4,9,trial,46,8,trial,56
5zt3znaj,10618165,LR3_LH3.mp3,2,2,6,trial,59,9,trial,58
5zt3znaj,10618165,LR3_MH2.mp3,2,3,10,trial,62,14,trial,57
5zt3znaj,10618165,LR3_Oct.mp3,2,1,2,trial,65,4,trial,42
5zt3znaj,10618165,MR1_HH3.mp3,3,4,5,trial,70,7,trial,38
5zt3znaj,10618165,MR1_LH3.mp3,3,2,4,trial,83,1,trial,26
5zt3znaj,10618165,MR1_MH2.mp3,3,3,13,trial,94,11,trial,66
5zt3znaj,10618165,MR1_Oct.mp3,3,1,8,trial,57,3,trial,58
60v9i74x,10620924,HR1_HH3.mp3,4,4,12,trial,22,8,trial,20
60v9i74x,10620924,HR1_LH3.mp3,4,2,10,trial,17,9,trial,23
60v9i74x,10620924,HR1_MH2.mp3,4,3,14,trial,43,3,trial,15
60v9i74x,10620924,HR1_Oct.mp3,4,1,11,trial,34,11,trial,24
60v9i74x,10620924,Iso_HH3.mp3,1,4,13,trial,25,13,trial,29
60v9i74x,10620924,Iso_LH3.mp3,1,2,9,trial,40,1,trial,66
60v9i74x,10620924,Iso_MH2.mp3,1,3,16,trial,63,16,trial,57
60v9i74x,10620924,Iso_Oct.mp3,1,1,1,trial,26,4,trial,57
60v9i74x,10620924,LR3_HH3.mp3,2,4,15,trial,57,10,trial,33
60v9i74x,10620924,LR3_LH3.mp3,2,2,8,trial,68,15,trial,62
60v9i74x,10620924,LR3_MH2.mp3,2,3,4,trial,39,2,trial,43
60v9i74x,10620924,LR3_Oct.mp3,2,1,6,trial,34,7,trial,44
60v9i74x,10620924,MR1_HH3.mp3,3,4,5,trial,34,14,trial,63
60v9i74x,10620924,MR1_LH3.mp3,3,2,7,trial,70,5,trial,45
60v9i74x,10620924,MR1_MH2.mp3,3,3,2,trial,67,6,trial,59
60v9i74x,10620924,MR1_Oct.mp3,3,1,3,trial,42,12,trial,66
62u69ewj,10615414,HR1_HH3.mp3,4,4,7,trial,82,10,trial,76
62u69ewj,10615414,HR1_LH3.mp3,4,2,16,trial,66,2,trial,96
62u69ewj,10615414,HR1_MH2.mp3,4,3,4,trial,83,11,trial,77
62u69ewj,10615414,HR1_Oct.mp3,4,1,6,trial,72,4,trial,75
62u69ewj,10615414,Iso_HH3.mp3,1,4,12,trial,86,7,trial,59
62u69ewj,10615414,Iso_LH3.mp3,1,2,1,trial,80,12,trial,88
62u69ewj,10615414,Iso_MH2.mp3,1,3,13,trial,73,3,trial,74
62u69ewj,10615414,Iso_Oct.mp3,1,1,3,trial,82,13,trial,83
62u69ewj,10615414,LR3_HH3.mp3,2,4,15,trial,75,8,trial,83
62u69ewj,10615414,LR3_LH3.mp3,2,2,14,trial,84,9,trial,92
62u69ewj,10615414,LR3_MH2.mp3,2,3,5,trial,90,15,trial,76
62u69ewj,10615414,LR3_Oct.mp3,2,1,8,trial,68,16,trial,77
62u69ewj,10615414,MR1_HH3.mp3,3,4,10,trial,75,5,trial,85
62u69ewj,10615414,MR1_LH3.mp3,3,2,11,trial,93,1,trial,83
62u69ewj,10615414,MR1_MH2.mp3,3,3,2,trial,95,6,trial,72
62u69ewj,10615414,MR1_Oct.mp3,3,1,9,trial,90,14,trial,75
6tzheimb,10785316,HR1_HH3.mp3,4,4,4,trial,24,3,trial,27
6tzheimb,10785316,HR1_LH3.mp3,4,2,5,trial,67,4,trial,9
6tzheimb,10785316,HR1_MH2.mp3,4,3,11,trial,28,9,trial,0
6tzheimb,10785316,HR1_Oct.mp3,4,1,1,trial,11,16,trial,0
6tzheimb,10785316,Iso_HH3.mp3,1,4,7,trial,35,10,trial,7
6tzheimb,10785316,Iso_LH3.mp3,1,2,16,trial,33,8,trial,8
6tzheimb,10785316,Iso_MH2.mp3,1,3,10,trial,61,5,trial,15
6tzheimb,10785316,Iso_Oct.mp3,1,1,12,trial,64,13,trial,30
6tzheimb,10785316,LR3_HH3.mp3,2,4,14,trial,82,12,trial,53
6tzheimb,10785316,LR3_LH3.mp3,2,2,13,trial,84,2,trial,58
6tzheimb,10785316,LR3_MH2.mp3,2,3,9,trial,81,14,trial,23
6tzheimb,10785316,LR3_Oct.mp3,2,1,15,trial,87,1,trial,39
6tzheimb,10785316,MR1_HH3.mp3,3,4,6,trial,91,6,trial,26
6tzheimb,10785316,MR1_LH3.mp3,3,2,8,trial,69,7,trial,18
6tzheimb,10785316,MR1_MH2.mp3,3,3,3,trial,36,15,trial,40
6tzheimb,10785316,MR1_Oct.mp3,3,1,2,trial,60,11,trial,39
6xynbgdz,10615353,HR1_HH3.mp3,4,4,13,trial,38,8,trial,53
6xynbgdz,10615353,HR1_LH3.mp3,4,2,16,trial,55,5,trial,56
6xynbgdz,10615353,HR1_MH2.mp3,4,3,14,trial,54,14,trial,54
6xynbgdz,10615353,HR1_Oct.mp3,4,1,4,trial,56,3,trial,62
6xynbgdz,10615353,Iso_HH3.mp3,1,4,5,trial,43,11,trial,38
6xynbgdz,10615353,Iso_LH3.mp3,1,2,9,trial,42,10,trial,43
6xynbgdz,10615353,Iso_MH2.mp3,1,3,3,trial,42,16,trial,36
6xynbgdz,10615353,Iso_Oct.mp3,1,1,11,trial,45,4,trial,55
6xynbgdz,10615353,LR3_HH3.mp3,2,4,10,trial,58,15,trial,41
6xynbgdz,10615353,LR3_LH3.mp3,2,2,12,trial,61,9,trial,55
6xynbgdz,10615353,LR3_MH2.mp3,2,3,7,trial,28,2,trial,39
6xynbgdz,10615353,LR3_Oct.mp3,2,1,2,trial,52,7,trial,57
6xynbgdz,10615353,MR1_HH3.mp3,3,4,15,trial,62,1,trial,45
6xynbgdz,10615353,MR1_LH3.mp3,3,2,8,trial,62,13,trial,62
6xynbgdz,10615353,MR1_MH2.mp3,3,3,1,trial,58,6,trial,38
6xynbgdz,10615353,MR1_Oct.mp3,3,1,6,trial,58,12,trial,57
769u5i3c,10615334,HR1_HH3.mp3,4,4,1,trial,29,7,trial,33
769u5i3c,10615334,HR1_LH3.mp3,4,2,8,trial,64,1,trial,63
769u5i3c,10615334,HR1_MH2.mp3,4,3,16,trial,36,2,trial,76
769u5i3c,10615334,HR1_Oct.mp3,4,1,14,trial,26,6,trial,15
769u5i3c,10615334,Iso_HH3.mp3,1,4,2,trial,62,10,trial,61
769u5i3c,10615334,Iso_LH3.mp3,1,2,5,trial,70,14,trial,29
769u5i3c,10615334,Iso_MH2.mp3,1,3,6,trial,73,4,trial,4
769u5i3c,10615334,Iso_Oct.mp3,1,1,15,trial,65,3,trial,25
769u5i3c,10615334,LR3_HH3.mp3,2,4,4,trial,39,9,trial,78
769u5i3c,10615334,LR3_LH3.mp3,2,2,7,trial,70,8,trial,72
769u5i3c,10615334,LR3_MH2.mp3,2,3,13,trial,64,12,trial,63
769u5i3c,10615334,LR3_Oct.mp3,2,1,10,trial,89,13,trial,79
769u5i3c,10615334,MR1_HH3.mp3,3,4,11,trial,100,16,trial,91
769u5i3c,10615334,MR1_LH3.mp3,3,2,12,trial,72,5,trial,73
769u5i3c,10615334,MR1_MH2.mp3,3,3,9,trial,84,15,trial,97
769u5i3c,10615334,MR1_Oct.mp3,3,1,3,trial,57,11,trial,99
7h26xs6k,10615385,HR1_HH3.mp3,4,4,12,trial,75,10,trial,58
7h26xs6k,10615385,HR1_LH3.mp3,4,2,5,trial,53,9,trial,68
7h26xs6k,10615385,HR1_MH2.mp3,4,3,1,trial,53,2,trial,57
7h26xs6k,10615385,HR1_Oct.mp3,4,1,3,trial,70,8,trial,63
7h26xs6k,10615385,Iso_HH3.mp3,1,4,16,trial,17,1,trial,66
7h26xs6k,10615385,Iso_LH3.mp3,1,2,4,trial,56,5,trial,61
7h26xs6k,10615385,Iso_MH2.mp3,1,3,14,trial,60,14,trial,59
7h26xs6k,10615385,Iso_Oct.mp3,1,1,6,trial,38,4,trial,57
7h26xs6k,10615385,LR3_HH3.mp3,2,4,13,trial,68,15,trial,73
7h26xs6k,10615385,LR3_LH3.mp3,2,2,2,trial,56,3,trial,58
7h26xs6k,10615385,LR3_MH2.mp3,2,3,7,trial,63,12,trial,62
7h26xs6k,10615385,LR3_Oct.mp3,2,1,8,trial,72,13,trial,59
7h26xs6k,10615385,MR1_HH3.mp3,3,4,10,trial,33,7,trial,67
7h26xs6k,10615385,MR1_LH3.mp3,3,2,9,trial,25,11,trial,78
7h26xs6k,10615385,MR1_MH2.mp3,3,3,15,trial,58,16,trial,57
7h26xs6k,10615385,MR1_Oct.mp3,3,1,11,trial,58,6,trial,73
7uqh2euh,10620334,HR1_HH3.mp3,4,4,10,trial,21,8,trial,0
7uqh2euh,10620334,HR1_LH3.mp3,4,2,8,trial,34,5,trial,34
7uqh2euh,10620334,HR1_MH2.mp3,4,3,12,trial,81,1,trial,36
7uqh2euh,10620334,HR1_Oct.mp3,4,1,15,trial,42,15,trial,13
7uqh2euh,10620334,Iso_HH3.mp3,1,4,9,trial,66,7,trial,0
7uqh2euh,10620334,Iso_LH3.mp3,1,2,14,trial,84,14,trial,32
7uqh2euh,10620334,Iso_MH2.mp3,1,3,7,trial,74,4,trial,84
7uqh2euh,10620334,Iso_Oct.mp3,1,1,3,trial,73,11,trial,70
7uqh2euh,10620334,LR3_HH3.mp3,2,4,11,trial,92,13,trial,70
7uqh2euh,10620334,LR3_LH3.mp3,2,2,5,trial,94,3,trial,75
7uqh2euh,10620334,LR3_MH2.mp3,2,3,16,trial,95,6,trial,100
7uqh2euh,10620334,LR3_Oct.mp3,2,1,1,trial,100,16,trial,38
7uqh2euh,10620334,MR1_HH3.mp3,3,4,6,trial,88,12,trial,82
7uqh2euh,10620334,MR1_LH3.mp3,3,2,13,trial,100,9,trial,86
7uqh2euh,10620334,MR1_MH2.mp3,3,3,4,trial,98,2,trial,78
7uqh2euh,10620334,MR1_Oct.mp3,3,1,2,trial,100,10,trial,100
8926ifzd,10756657,HR1_HH3.mp3,4,4,13,trial,88,5,trial,81
8926ifzd,10756657,HR1_LH3.mp3,4,2,6,trial,74,16,trial,77
8926ifzd,10756657,HR1_MH2.mp3,4,3,14,trial,72,7,trial,73
8926ifzd,10756657,HR1_Oct.mp3,4,1,15,trial,70,2,trial,81
8926ifzd,10756657,Iso_HH3.mp3,1,4,9,trial,68,15,trial,72
8926ifzd,10756657,Iso_LH3.mp3,1,2,2,trial,79,3,trial,68
8926ifzd,10756657,Iso_MH2.mp3,1,3,11,trial,75,4,trial,80
8926ifzd,10756657,Iso_Oct.mp3,1,1,12,trial,72,13,trial,75
8926ifzd,10756657,LR3_HH3.mp3,2,4,4,trial,81,1,trial,72
8926ifzd,10756657,LR3_LH3.mp3,2,2,3,trial,71,12,trial,70
8926ifzd,10756657,LR3_MH2.mp3,2,3,7,trial,80,10,trial,79
8926ifzd,10756657,LR3_Oct.mp3,2,1,1,trial,67,9,trial,73
8926ifzd,10756657,MR1_HH3.mp3,3,4,10,trial,78,6,trial,70
8926ifzd,10756657,MR1_LH3.mp3,3,2,16,trial,74,11,trial,64
8926ifzd,10756657,MR1_MH2.mp3,3,3,5,trial,73,14,trial,75
8926ifzd,10756657,MR1_Oct.mp3,3,1,8,trial,75,8,trial,68
8brt3ssk,10771400,HR1_HH3.mp3,4,4,3,trial,21,14,trial,35
8brt3ssk,10771400,HR1_LH3.mp3,4,2,10,trial,34,11,trial,44
8brt3ssk,10771400,HR1_MH2.mp3,4,3,12,trial,19,7,trial,43
8brt3ssk,10771400,HR1_Oct.mp3,4,1,5,trial,20,10,trial,43
8brt3ssk,10771400,Iso_HH3.mp3,1,4,7,trial,38,5,trial,59
8brt3ssk,10771400,Iso_LH3.mp3,1,2,8,trial,43,6,trial,61
8brt3ssk,10771400,Iso_MH2.mp3,1,3,6,trial,36,3,trial,60
8brt3ssk,10771400,Iso_Oct.mp3,1,1,11,trial,40,4,trial,69
8brt3ssk,10771400,LR3_HH3.mp3,2,4,14,trial,59,1,trial,59
8brt3ssk,10771400,LR3_LH3.mp3,2,2,2,trial,82,2,trial,65
8brt3ssk,10771400,LR3_MH2.mp3,2,3,9,trial,60,12,trial,61
8brt3ssk,10771400,LR3_Oct.mp3,2,1,15,trial,69,8,trial,64
8brt3ssk,10771400,MR1_HH3.mp3,3,4,4,trial,30,15,trial,68
8brt3ssk,10771400,MR1_LH3.mp3,3,2,16,trial,80,16,trial,69
8brt3ssk,10771400,MR1_MH2.mp3,3,3,13,trial,62,13,trial,56
8brt3ssk,10771400,MR1_Oct.mp3,3,1,1,trial,74,9,trial,74
8endlhs6,10748652,HR1_HH3.mp3,4,4,4,trial,85,12,trial,73
8endlhs6,10748652,HR1_LH3.mp3,4,2,11,trial,70,9,trial,76
8endlhs6,10748652,HR1_MH2.mp3,4,3,7,trial,89,11,trial,72
8endlhs6,10748652,HR1_Oct.mp3,4,1,6,trial,83,3,trial,80
8endlhs6,10748652,Iso_HH3.mp3,1,4,3,trial,73,4,trial,90
8endlhs6,10748652,Iso_LH3.mp3,1,2,1,trial,90,6,trial,92
8endlhs6,10748652,Iso_MH2.mp3,1,3,13,trial,92,15,trial,84
8endlhs6,10748652,Iso_Oct.mp3,1,1,14,trial,91,16,trial,67
8endlhs6,10748652,LR3_HH3.mp3,2,4,5,trial,96,14,trial,92
8endlhs6,10748652,LR3_LH3.mp3,2,2,12,trial,86,1,trial,74
8endlhs6,10748652,LR3_MH2.mp3,2,3,16,trial,84,13,trial,72
8endlhs6,10748652,LR3_Oct.mp3,2,1,10,trial,93,2,trial,71
8endlhs6,10748652,MR1_HH3.mp3,3,4,9,trial,87,5,trial,84
8endlhs6,10748652,MR1_LH3.mp3,3,2,8,trial,83,8,trial,67
8endlhs6,10748652,MR1_MH2.mp3,3,3,2,trial,82,10,trial,74
8endlhs6,10748652,MR1_Oct.mp3,3,1,15,trial,75,7,trial,85
8kmhrvqz,10615364,HR1_HH3.mp3,4,4,16,trial,34,10,trial,34
8kmhrvqz,10615364,HR1_LH3.mp3,4,2,11,trial,28,9,trial,37
8kmhrvqz,10615364,HR1_MH2.mp3,4,3,9,trial,28,13,trial,45
8kmhrvqz,10615364,HR1_Oct.mp3,4,1,5,trial,39,16,trial,68
8kmhrvqz,10615364,Iso_HH3.mp3,1,4,1,trial,75,4,trial,58
8kmhrvqz,10615364,Iso_LH3.mp3,1,2,14,trial,39,5,trial,63
8kmhrvqz,10615364,Iso_MH2.mp3,1,3,3,trial,64,6,trial,62
8kmhrvqz,10615364,Iso_Oct.mp3,1,1,15,trial,59,8,trial,48
8kmhrvqz,10615364,LR3_HH3.mp3,2,4,8,trial,43,7,trial,73
8kmhrvqz,10615364,LR3_LH3.mp3,2,2,6,trial,53,2,trial,71
8kmhrvqz,10615364,LR3_MH2.mp3,2,3,7,trial,54,12,trial,61
8kmhrvqz,10615364,LR3_Oct.mp3,2,1,12,trial,61,1,trial,73
8kmhrvqz,10615364,MR1_HH3.mp3,3,4,13,trial,76,11,trial,70
8kmhrvqz,10615364,MR1_LH3.mp3,3,2,10,trial,29,14,trial,72
8kmhrvqz,10615364,MR1_MH2.mp3,3,3,4,trial,88,15,trial,75
8kmhrvqz,10615364,MR1_Oct.mp3,3,1,2,trial,78,3,trial,73
8ru3x1f0,10620173,HR1_HH3.mp3,4,4,15,trial,12,8,trial,29
8ru3x1f0,10620173,HR1_LH3.mp3,4,2,7,trial,16,11,trial,42
8ru3x1f0,10620173,HR1_MH2.mp3,4,3,3,trial,75,6,trial,58
8ru3x1f0,10620173,HR1_Oct.mp3,4,1,16,trial,19,16,trial,67
8ru3x1f0,10620173,Iso_HH3.mp3,1,4,12,trial,68,1,trial,43
8ru3x1f0,10620173,Iso_LH3.mp3,1,2,10,trial,72,12,trial,61
8ru3x1f0,10620173,Iso_MH2.mp3,1,3,14,trial,63,2,trial,53
8ru3x1f0,10620173,Iso_Oct.mp3,1,1,4,trial,67,15,trial,59
8ru3x1f0,10620173,LR3_HH3.mp3,2,4,5,trial,78,4,trial,42
8ru3x1f0,10620173,LR3_LH3.mp3,2,2,6,trial,69,13,trial,55
8ru3x1f0,10620173,LR3_MH2.mp3,2,3,9,trial,29,3,trial,37
8ru3x1f0,10620173,LR3_Oct.mp3,2,1,8,trial,57,14,trial,56
8ru3x1f0,10620173,MR1_HH3.mp3,3,4,1,trial,59,7,trial,65
8ru3x1f0,10620173,MR1_LH3.mp3,3,2,11,trial,73,5,trial,55
8ru3x1f0,10620173,MR1_MH2.mp3,3,3,13,trial,100,10,trial,54
8ru3x1f0,10620173,MR1_Oct.mp3,3,1,2,trial,65,9,trial,60
909fcxf9,10620820,HR1_HH3.mp3,4,4,14,trial,21,2,trial,13
909fcxf9,10620820,HR1_LH3.mp3,4,2,1,trial,94,13,trial,22
909fcxf9,10620820,HR1_MH2.mp3,4,3,6,trial,9,1,trial,12
909fcxf9,10620820,HR1_Oct.mp3,4,1,10,trial,24,8,trial,23
909fcxf9,10620820,Iso_HH3.mp3,1,4,12,trial,21,12,trial,75
909fcxf9,10620820,Iso_LH3.mp3,1,2,8,trial,25,3,trial,69
909fcxf9,10620820,Iso_MH2.mp3,1,3,3,trial,100,9,trial,61
909fcxf9,10620820,Iso_Oct.mp3,1,1,16,trial,26,6,trial,63
909fcxf9,10620820,LR3_HH3.mp3,2,4,15,trial,18,16,trial,26
909fcxf9,10620820,LR3_LH3.mp3,2,2,5,trial,92,5,trial,30
909fcxf9,10620820,LR3_MH2.mp3,2,3,2,trial,93,7,trial,67
909fcxf9,10620820,LR3_Oct.mp3,2,1,7,trial,91,10,trial,75
909fcxf9,10620820,MR1_HH3.mp3,3,4,11,trial,28,11,trial,67
909fcxf9,10620820,MR1_LH3.mp3,3,2,13,trial,75,14,trial,73
909fcxf9,10620820,MR1_MH2.mp3,3,3,9,trial,61,4,trial,74
909fcxf9,10620820,MR1_Oct.mp3,3,1,4,trial,82,15,trial,92
96cmn76k,10616188,HR1_HH3.mp3,4,4,10,trial,34,16,trial,20
96cmn76k,10616188,HR1_LH3.mp3,4,2,13,trial,35,9,trial,26
96cmn76k,10616188,HR1_MH2.mp3,4,3,8,trial,30,5,trial,0
96cmn76k,10616188,HR1_Oct.mp3,4,1,4,trial,25,14,trial,33
96cmn76k,10616188,Iso_HH3.mp3,1,4,14,trial,32,6,trial,0
96cmn76k,10616188,Iso_LH3.mp3,1,2,12,trial,41,12,trial,0
96cmn76k,10616188,Iso_MH2.mp3,1,3,5,trial,23,13,trial,0
96cmn76k,10616188,Iso_Oct.mp3,1,1,9,trial,57,8,trial,18
96cmn76k,10616188,LR3_HH3.mp3,2,4,3,trial,0,10,trial,71
96cmn76k,10616188,LR3_LH3.mp3,2,2,6,trial,59,3,trial,70
96cmn76k,10616188,LR3_MH2.mp3,2,3,2,trial,23,4,trial,68
96cmn76k,10616188,LR3_Oct.mp3,2,1,1,trial,81,2,trial,59
96cmn76k,10616188,MR1_HH3.mp3,3,4,11,trial,56,7,trial,61
96cmn76k,10616188,MR1_LH3.mp3,3,2,7,trial,77,15,trial,56
96cmn76k,10616188,MR1_MH2.mp3,3,3,15,trial,65,1,trial,92
96cmn76k,10616188,MR1_Oct.mp3,3,1,16,trial,63,11,trial,70
9dz5gu40,10615358,HR1_HH3.mp3,4,4,6,trial,69,13,trial,80
9dz5gu40,10615358,HR1_LH3.mp3,4,2,13,trial,53,8,trial,63
9dz5gu40,10615358,HR1_MH2.mp3,4,3,16,trial,43,3,trial,80
9dz5gu40,10615358,HR1_Oct.mp3,4,1,2,trial,60,15,trial,81
9dz5gu40,10615358,Iso_HH3.mp3,1,4,10,trial,60,5,trial,71
9dz5gu40,10615358,Iso_LH3.mp3,1,2,4,trial,65,11,trial,63
9dz5gu40,10615358,Iso_MH2.mp3,1,3,3,trial,75,14,trial,72
9dz5gu40,10615358,Iso_Oct.mp3,1,1,5,trial,60,9,trial,66
9dz5gu40,10615358,LR3_HH3.mp3,2,4,12,trial,56,10,trial,65
9dz5gu40,10615358,LR3_LH3.mp3,2,2,7,trial,68,12,trial,63
9dz5gu40,10615358,LR3_MH2.mp3,2,3,14,trial,52,6,trial,86
9dz5gu40,10615358,LR3_Oct.mp3,2,1,9,trial,71,4,trial,65
9dz5gu40,10615358,MR1_HH3.mp3,3,4,8,trial,66,16,trial,68
9dz5gu40,10615358,MR1_LH3.mp3,3,2,1,trial,90,2,trial,94
9dz5gu40,10615358,MR1_MH2.mp3,3,3,15,trial,48,1,trial,92
9dz5gu40,10615358,MR1_Oct.mp3,3,1,11,trial,55,7,trial,72
9gm2ndnm,10738951,HR1_HH3.mp3,4,4,1,trial,64,3,trial,22
9gm2ndnm,10738951,HR1_LH3.mp3,4,2,14,trial,67,10,trial,65
9gm2ndnm,10738951,HR1_MH2.mp3,4,3,2,trial,69,11,trial,61
9gm2ndnm,10738951,HR1_Oct.mp3,4,1,7,trial,67,15,trial,39
9gm2ndnm,10738951,Iso_HH3.mp3,1,4,13,trial,61,1,trial,59
9gm2ndnm,10738951,Iso_LH3.mp3,1,2,6,trial,31,5,trial,38
9gm2ndnm,10738951,Iso_MH2.mp3,1,3,16,trial,58,4,trial,28
9gm2ndnm,10738951,Iso_Oct.mp3,1,1,10,trial,75,7,trial,59
9gm2ndnm,10738951,LR3_HH3.mp3,2,4,5,trial,74,14,trial,59
9gm2ndnm,10738951,LR3_LH3.mp3,2,2,11,trial,37,6,trial,63
9gm2ndnm,10738951,LR3_MH2.mp3,2,3,12,trial,74,16,trial,56
9gm2ndnm,10738951,LR3_Oct.mp3,2,1,4,trial,64,9,trial,68
9gm2ndnm,10738951,MR1_HH3.mp3,3,4,15,trial,76,13,trial,57
9gm2ndnm,10738951,MR1_LH3.mp3,3,2,3,trial,60,2,trial,64
9gm2ndnm,10738951,MR1_MH2.mp3,3,3,9,trial,33,12,trial,35
9gm2ndnm,10738951,MR1_Oct.mp3,3,1,8,trial,59,8,trial,40
9mzc19ng,10745134,HR1_HH3.mp3,4,4,14,trial,34,14,trial,66
9mzc19ng,10745134,HR1_LH3.mp3,4,2,13,trial,29,4,trial,66
9mzc19ng,10745134,HR1_MH2.mp3,4,3,11,trial,62,16,trial,38
9mzc19ng,10745134,HR1_Oct.mp3,4,1,7,trial,21,13,trial,30
9mzc19ng,10745134,Iso_HH3.mp3,1,4,4,trial,0,12,trial,36
9mzc19ng,10745134,Iso_LH3.mp3,1,2,9,trial,34,10,trial,28
9mzc19ng,10745134,Iso_MH2.mp3,1,3,3,trial,28,15,trial,65
9mzc19ng,10745134,Iso_Oct.mp3,1,1,2,trial,25,3,trial,30
9mzc19ng,10745134,LR3_HH3.mp3,2,4,10,trial,44,9,trial,29
9mzc19ng,10745134,LR3_LH3.mp3,2,2,1,trial,77,1,trial,58
9mzc19ng,10745134,LR3_MH2.mp3,2,3,6,trial,35,2,trial,17
9mzc19ng,10745134,LR3_Oct.mp3,2,1,15,trial,68,5,trial,34
9mzc19ng,10745134,MR1_HH3.mp3,3,4,12,trial,76,8,trial,60
9mzc19ng,10745134,MR1_LH3.mp3,3,2,16,trial,70,11,trial,68
9mzc19ng,10745134,MR1_MH2.mp3,3,3,8,trial,65,6,trial,74
9mzc19ng,10745134,MR1_Oct.mp3,3,1,5,trial,86,7,trial,63
9v70oj52,10620867,HR1_HH3.mp3,4,4,8,trial,66,12,trial,85
9v70oj52,10620867,HR1_LH3.mp3,4,2,13,trial,76,9,trial,77
9v70oj52,10620867,HR1_MH2.mp3,4,3,9,trial,74,11,trial,81
9v70oj52,10620867,HR1_Oct.mp3,4,1,16,trial,70,7,trial,83
9v70oj52,10620867,Iso_HH3.mp3,1,4,10,trial,70,4,trial,63
9v70oj52,10620867,Iso_LH3.mp3,1,2,11,trial,72,15,trial,82
9v70oj52,10620867,Iso_MH2.mp3,1,3,5,trial,57,1,trial,59
9v70oj52,10620867,Iso_Oct.mp3,1,1,7,trial,70,16,trial,87
9v70oj52,10620867,LR3_HH3.mp3,2,4,2,trial,78,10,trial,83
9v70oj52,10620867,LR3_LH3.mp3,2,2,4,trial,74,3,trial,64
9v70oj52,10620867,LR3_MH2.mp3,2,3,1,trial,65,13,trial,73
9v70oj52,10620867,LR3_Oct.mp3,2,1,6,trial,79,5,trial,66
9v70oj52,10620867,MR1_HH3.mp3,3,4,15,trial,73,14,trial,85
9v70oj52,10620867,MR1_LH3.mp3,3,2,12,trial,71,6,trial,74
9v70oj52,10620867,MR1_MH2.mp3,3,3,14,trial,71,2,trial,61
9v70oj52,10620867,MR1_Oct.mp3,3,1,3,trial,69,8,trial,87
ayzcye5a,10615381,HR1_HH3.mp3,4,4,10,trial,21,9,trial,29
ayzcye5a,10615381,HR1_LH3.mp3,4,2,4,trial,27,16,trial,41
ayzcye5a,10615381,HR1_MH2.mp3,4,3,7,trial,18,4,trial,26
ayzcye5a,10615381,HR1_Oct.mp3,4,1,15,trial,23,3,trial,37
