"Participant.Public.ID","Participant.Private.ID","country","Rhythm","Harmony","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"79snlakt","10617959","denmark","4","1",40,34,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","1","4",63,12,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","1","2",71,41,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","1","3",75,36,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","1","1",60,43,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","2","4",72,28,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","2","2",77,60,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","2","3",29,39,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","2","1",72,31,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","3","4",73,49,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","3","2",85,66,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","3","3",64,67,11,40,12,16,12,17,18,75,"2",25
"79snlakt","10617959","denmark","3","1",94,43,11,40,12,16,12,17,18,75,"2",25
"7be6vbk0","10445460","denmark","4","4",9,63,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","4","2",39,59,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","4","3",62,59,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","4","1",90,100,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","1","4",34,32,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","1","2",39,34,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","1","3",44,7,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","1","1",30,58,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","2","4",65,28,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","2","2",38,24,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","2","3",83,29,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","2","1",69,67,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","3","4",69,67,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","3","2",75,83,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","3","3",96,74,45,122,18,17,14,19,20,88,"2",23
"7be6vbk0","10445460","denmark","3","1",80,86,45,122,18,17,14,19,20,88,"2",23
"7h26xs6k","10615385","chinese","4","4",75,58,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","4","2",53,68,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","4","3",53,57,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","4","1",70,63,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","1","4",17,66,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","1","2",56,61,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","1","3",60,59,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","1","1",38,57,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","2","4",68,73,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","2","2",56,58,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","2","3",63,62,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","2","1",72,59,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","3","4",33,67,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","3","2",25,78,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","3","3",58,57,23,65,13,20,15,18,16,82,"2",29
"7h26xs6k","10615385","chinese","3","1",58,73,23,65,13,20,15,18,16,82,"2",29
"7t5v3pfn","10695883","denmark","4","4",7,10,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","4","2",16,13,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","4","3",33,10,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","4","1",12,26,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","1","4",23,41,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","1","2",43,40,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","1","3",37,54,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","1","1",31,69,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","2","4",53,62,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","2","2",71,83,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","2","3",67,63,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","2","1",65,72,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","3","4",41,78,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","3","2",83,83,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","3","3",81,84,12,64,10,16,13,17,15,71,"1",26
"7t5v3pfn","10695883","denmark","3","1",78,86,12,64,10,16,13,17,15,71,"1",26
"7uqh2euh","10620334","chinese","4","4",21,0,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","4","2",34,34,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","4","3",81,36,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","4","1",42,13,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","1","4",66,0,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","1","2",84,32,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","1","3",74,84,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","1","1",73,70,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","2","4",92,70,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","2","2",94,75,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","2","3",95,100,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","2","1",100,38,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","3","4",88,82,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","3","2",100,86,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","3","3",98,78,7,39,15,19,14,17,13,78,"1",20
"7uqh2euh","10620334","chinese","3","1",100,100,7,39,15,19,14,17,13,78,"1",20
"87a1c3k0","10693419","denmark","4","4",12,7,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","4","2",34,44,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","4","3",32,0,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","4","1",55,19,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","1","4",9,2,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","1","2",60,12,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","1","3",39,0,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","1","1",32,41,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","2","4",15,30,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","2","2",88,55,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","2","3",25,32,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","2","1",62,51,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","3","4",21,33,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","3","2",83,63,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","3","3",28,31,32,86,14,19,18,16,19,86,"1",26
"87a1c3k0","10693419","denmark","3","1",82,60,32,86,14,19,18,16,19,86,"1",26
"8926ifzd","10756657","chinese","4","4",88,81,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","4","2",74,77,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","4","3",72,73,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","4","1",70,81,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","1","4",68,72,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","1","2",79,68,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","1","3",75,80,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","1","1",72,75,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","2","4",81,72,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","2","2",71,70,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","2","3",80,79,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","2","1",67,73,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","3","4",78,70,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","3","2",74,64,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","3","3",73,75,32,101,16,18,18,17,18,87,"2",21
"8926ifzd","10756657","chinese","3","1",75,68,32,101,16,18,18,17,18,87,"2",21
"8brt3ssk","10771400","chinese","4","4",21,35,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","4","2",34,44,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","4","3",19,43,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","4","1",20,43,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","1","4",38,59,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","1","2",43,61,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","1","3",36,60,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","1","1",40,69,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","2","4",59,59,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","2","2",82,65,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","2","3",60,61,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","2","1",69,64,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","3","4",30,68,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","3","2",80,69,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","3","3",62,56,27,83,16,17,16,18,16,83,"2",21
"8brt3ssk","10771400","chinese","3","1",74,74,27,83,16,17,16,18,16,83,"2",21
"8endlhs6","10748652","chinese","4","4",85,73,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","4","2",70,76,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","4","3",89,72,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","4","1",83,80,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","1","4",73,90,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","1","2",90,92,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","1","3",92,84,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","1","1",91,67,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","2","4",96,92,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","2","2",86,74,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","2","3",84,72,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","2","1",93,71,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","3","4",87,84,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","3","2",83,67,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","3","3",82,74,9,56,17,17,17,20,18,89,"1",25
"8endlhs6","10748652","chinese","3","1",75,85,9,56,17,17,17,20,18,89,"1",25
"8kmhrvqz","10615364","chinese","4","4",34,34,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","4","2",28,37,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","4","3",28,45,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","4","1",39,68,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","1","4",75,58,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","1","2",39,63,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","1","3",64,62,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","1","1",59,48,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","2","4",43,73,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","2","2",53,71,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","2","3",54,61,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","2","1",61,73,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","3","4",76,70,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","3","2",29,72,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","3","3",88,75,27,82,17,19,17,18,19,90,"1",22
"8kmhrvqz","10615364","chinese","3","1",78,73,27,82,17,19,17,18,19,90,"1",22
"8ou0ar59","10495734","denmark","4","4",0,19,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","4","2",0,0,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","4","3",6,4,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","4","1",10,21,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","1","4",11,27,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","1","2",21,0,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","1","3",3,20,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","1","1",25,30,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","2","4",19,44,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","2","2",21,60,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","2","3",25,61,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","2","1",45,30,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","3","4",58,43,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","3","2",67,60,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","3","3",57,61,9,34,4,13,13,10,11,51,"2",25
"8ou0ar59","10495734","denmark","3","1",63,23,9,34,4,13,13,10,11,51,"2",25
"8ru3x1f0","10620173","chinese","4","4",12,29,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","4","2",16,42,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","4","3",75,58,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","4","1",19,67,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","1","4",68,43,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","1","2",72,61,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","1","3",63,53,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","1","1",67,59,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","2","4",78,42,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","2","2",69,55,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","2","3",29,37,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","2","1",57,56,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","3","4",59,65,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","3","2",73,55,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","3","3",100,54,13,52,13,17,10,17,14,71,"1",25
"8ru3x1f0","10620173","chinese","3","1",65,60,13,52,13,17,10,17,14,71,"1",25
"909fcxf9","10620820","chinese","4","4",21,13,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","4","2",94,22,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","4","3",9,12,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","4","1",24,23,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","1","4",21,75,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","1","2",25,69,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","1","3",100,61,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","1","1",26,63,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","2","4",18,26,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","2","2",92,30,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","2","3",93,67,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","2","1",91,75,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","3","4",28,67,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","3","2",75,73,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","3","3",61,74,28,92,18,20,17,17,20,92,"1",23
"909fcxf9","10620820","chinese","3","1",82,92,28,92,18,20,17,17,20,92,"1",23
"96cmn76k","10616188","chinese","4","4",34,20,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","4","2",35,26,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","4","3",30,0,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","4","1",25,33,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","1","4",32,0,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","1","2",41,0,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","1","3",23,0,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","1","1",57,18,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","2","4",0,71,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","2","2",59,70,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","2","3",23,68,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","2","1",81,59,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","3","4",56,61,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","3","2",77,56,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","3","3",65,92,11,57,16,20,20,20,15,91,"2",22
"96cmn76k","10616188","chinese","3","1",63,70,11,57,16,20,20,20,15,91,"2",22
"9crmlvyo","10293557","denmark","4","4",0,0,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","4","2",0,0,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","4","3",10,0,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","4","1",0,0,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","1","4",48,0,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","1","2",51,58,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","1","3",45,13,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","1","1",57,21,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","2","4",15,14,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","2","2",68,48,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","2","3",58,35,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","2","1",54,52,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","3","4",67,18,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","3","2",78,54,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","3","3",77,72,11,34,6,16,15,10,13,60,"1",24
"9crmlvyo","10293557","denmark","3","1",86,64,11,34,6,16,15,10,13,60,"1",24
"9cu267ky","10579276","denmark","4","4",0,0,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","4","2",31,17,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","4","3",36,42,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","4","1",17,13,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","1","4",11,17,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","1","2",8,67,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","1","3",0,12,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","1","1",2,13,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","2","4",12,29,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","2","2",8,28,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","2","3",18,50,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","2","1",13,47,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","3","4",77,58,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","3","2",64,85,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","3","3",77,56,7,45,13,17,20,17,15,82,"1",26
"9cu267ky","10579276","denmark","3","1",59,62,7,45,13,17,20,17,15,82,"1",26
"9dz5gu40","10615358","chinese","4","4",69,80,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","4","2",53,63,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","4","3",43,80,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","4","1",60,81,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","1","4",60,71,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","1","2",65,63,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","1","3",75,72,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","1","1",60,66,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","2","4",56,65,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","2","2",68,63,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","2","3",52,86,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","2","1",71,65,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","3","4",66,68,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","3","2",90,94,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","3","3",48,92,7,46,18,20,14,18,19,89,"1",25
"9dz5gu40","10615358","chinese","3","1",55,72,7,46,18,20,14,18,19,89,"1",25
"9fq6x0xf","10289714","denmark","4","4",38,1,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","4","2",36,18,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","4","3",33,56,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","4","1",12,60,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","1","4",1,35,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","1","2",34,28,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","1","3",30,28,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","1","1",33,39,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","2","4",34,36,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","2","2",62,63,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","2","3",37,57,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","2","1",34,38,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","3","4",35,63,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","3","2",69,39,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","3","3",30,66,7,28,11,15,17,17,13,73,"2",24
"9fq6x0xf","10289714","denmark","3","1",65,69,7,28,11,15,17,17,13,73,"2",24
"9gm2ndnm","10738951","chinese","4","4",64,22,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","4","2",67,65,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","4","3",69,61,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","4","1",67,39,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","1","4",61,59,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","1","2",31,38,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","1","3",58,28,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","1","1",75,59,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","2","4",74,59,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","2","2",37,63,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","2","3",74,56,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","2","1",64,68,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","3","4",76,57,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","3","2",60,64,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","3","3",33,35,11,67,17,19,19,19,17,91,"1",20
"9gm2ndnm","10738951","chinese","3","1",59,40,11,67,17,19,19,19,17,91,"1",20
"9kvxsqbl","10581003","denmark","4","4",77,37,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","4","2",71,71,41,106,16,15,19,16,17,83,"1",29
