Participant.Public.ID,Participant.Private.ID,Spreadsheet..audiofile,Rhythm,Harmony,Trial.Number.x,Display.x,groove,Trial.Number.y,Display.y,pleasure
am9o7yjc,10634973,MR1_Oct.mp3,3,1,10,trial,58,6,trial,72
avyw1u3x,10697471,HR1_HH3.mp3,4,4,2,trial,10,1,trial,7
avyw1u3x,10697471,HR1_LH3.mp3,4,2,16,trial,34,15,trial,0
avyw1u3x,10697471,HR1_MH2.mp3,4,3,15,trial,10,3,trial,35
avyw1u3x,10697471,HR1_Oct.mp3,4,1,12,trial,30,16,trial,7
avyw1u3x,10697471,Iso_HH3.mp3,1,4,4,trial,35,5,trial,10
avyw1u3x,10697471,Iso_LH3.mp3,1,2,9,trial,0,8,trial,56
avyw1u3x,10697471,Iso_MH2.mp3,1,3,13,trial,42,12,trial,42
avyw1u3x,10697471,Iso_Oct.mp3,1,1,6,trial,40,2,trial,15
avyw1u3x,10697471,LR3_HH3.mp3,2,4,11,trial,59,6,trial,15
avyw1u3x,10697471,LR3_LH3.mp3,2,2,3,trial,36,10,trial,78
avyw1u3x,10697471,LR3_MH2.mp3,2,3,5,trial,57,7,trial,56
avyw1u3x,10697471,LR3_Oct.mp3,2,1,8,trial,54,4,trial,53
avyw1u3x,10697471,MR1_HH3.mp3,3,4,7,trial,58,13,trial,45
avyw1u3x,10697471,MR1_LH3.mp3,3,2,1,trial,66,11,trial,87
avyw1u3x,10697471,MR1_MH2.mp3,3,3,10,trial,62,9,trial,83
avyw1u3x,10697471,MR1_Oct.mp3,3,1,14,trial,81,14,trial,80
b2pdb80h,10608763,HR1_HH3.mp3,4,4,16,trial,40,7,trial,3
b2pdb80h,10608763,HR1_LH3.mp3,4,2,11,trial,0,11,trial,37
b2pdb80h,10608763,HR1_MH2.mp3,4,3,7,trial,1,2,trial,25
b2pdb80h,10608763,HR1_Oct.mp3,4,1,15,trial,20,14,trial,45
b2pdb80h,10608763,Iso_HH3.mp3,1,4,9,trial,5,5,trial,48
b2pdb80h,10608763,Iso_LH3.mp3,1,2,4,trial,39,8,trial,47
b2pdb80h,10608763,Iso_MH2.mp3,1,3,2,trial,34,10,trial,52
b2pdb80h,10608763,Iso_Oct.mp3,1,1,1,trial,52,9,trial,47
b2pdb80h,10608763,LR3_HH3.mp3,2,4,8,trial,0,16,trial,34
b2pdb80h,10608763,LR3_LH3.mp3,2,2,5,trial,37,1,trial,49
b2pdb80h,10608763,LR3_MH2.mp3,2,3,3,trial,20,4,trial,44
b2pdb80h,10608763,LR3_Oct.mp3,2,1,12,trial,37,6,trial,44
b2pdb80h,10608763,MR1_HH3.mp3,3,4,13,trial,31,13,trial,61
b2pdb80h,10608763,MR1_LH3.mp3,3,2,10,trial,30,15,trial,62
b2pdb80h,10608763,MR1_MH2.mp3,3,3,6,trial,70,12,trial,65
b2pdb80h,10608763,MR1_Oct.mp3,3,1,14,trial,51,3,trial,53
be4mw42h,10436128,HR1_HH3.mp3,4,4,10,trial,0,6,trial,4
be4mw42h,10436128,HR1_LH3.mp3,4,2,4,trial,29,14,trial,12
be4mw42h,10436128,HR1_MH2.mp3,4,3,1,trial,43,7,trial,0
be4mw42h,10436128,HR1_Oct.mp3,4,1,15,trial,0,3,trial,0
be4mw42h,10436128,Iso_HH3.mp3,1,4,11,trial,23,2,trial,0
be4mw42h,10436128,Iso_LH3.mp3,1,2,6,trial,40,11,trial,23
be4mw42h,10436128,Iso_MH2.mp3,1,3,9,trial,58,10,trial,13
be4mw42h,10436128,Iso_Oct.mp3,1,1,12,trial,43,4,trial,0
be4mw42h,10436128,LR3_HH3.mp3,2,4,2,trial,100,12,trial,61
be4mw42h,10436128,LR3_LH3.mp3,2,2,3,trial,100,5,trial,64
be4mw42h,10436128,LR3_MH2.mp3,2,3,14,trial,90,1,trial,43
be4mw42h,10436128,LR3_Oct.mp3,2,1,7,trial,100,13,trial,61
be4mw42h,10436128,MR1_HH3.mp3,3,4,8,trial,100,16,trial,63
be4mw42h,10436128,MR1_LH3.mp3,3,2,13,trial,100,15,trial,74
be4mw42h,10436128,MR1_MH2.mp3,3,3,5,trial,100,9,trial,64
be4mw42h,10436128,MR1_Oct.mp3,3,1,16,trial,100,8,trial,65
brbia97p,10389676,HR1_HH3.mp3,4,4,15,trial,6,12,trial,0
brbia97p,10389676,HR1_LH3.mp3,4,2,1,trial,12,13,trial,10
brbia97p,10389676,HR1_MH2.mp3,4,3,7,trial,13,16,trial,5
brbia97p,10389676,HR1_Oct.mp3,4,1,9,trial,33,2,trial,0
brbia97p,10389676,Iso_HH3.mp3,1,4,5,trial,21,5,trial,16
brbia97p,10389676,Iso_LH3.mp3,1,2,10,trial,49,9,trial,46
brbia97p,10389676,Iso_MH2.mp3,1,3,2,trial,42,14,trial,22
brbia97p,10389676,Iso_Oct.mp3,1,1,6,trial,47,15,trial,39
brbia97p,10389676,LR3_HH3.mp3,2,4,12,trial,46,11,trial,9
brbia97p,10389676,LR3_LH3.mp3,2,2,8,trial,48,8,trial,58
brbia97p,10389676,LR3_MH2.mp3,2,3,13,trial,49,1,trial,21
brbia97p,10389676,LR3_Oct.mp3,2,1,14,trial,52,3,trial,35
brbia97p,10389676,MR1_HH3.mp3,3,4,3,trial,27,10,trial,8
brbia97p,10389676,MR1_LH3.mp3,3,2,16,trial,64,7,trial,66
brbia97p,10389676,MR1_MH2.mp3,3,3,4,trial,46,6,trial,34
brbia97p,10389676,MR1_Oct.mp3,3,1,11,trial,60,4,trial,60
bw3mc2fj,10387104,HR1_HH3.mp3,4,4,15,trial,36,1,trial,0
bw3mc2fj,10387104,HR1_LH3.mp3,4,2,4,trial,16,9,trial,36
bw3mc2fj,10387104,HR1_MH2.mp3,4,3,3,trial,14,4,trial,39
bw3mc2fj,10387104,HR1_Oct.mp3,4,1,7,trial,37,8,trial,68
bw3mc2fj,10387104,Iso_HH3.mp3,1,4,14,trial,11,14,trial,20
bw3mc2fj,10387104,Iso_LH3.mp3,1,2,1,trial,0,3,trial,68
bw3mc2fj,10387104,Iso_MH2.mp3,1,3,8,trial,36,6,trial,16
bw3mc2fj,10387104,Iso_Oct.mp3,1,1,12,trial,34,7,trial,88
bw3mc2fj,10387104,LR3_HH3.mp3,2,4,16,trial,27,5,trial,31
bw3mc2fj,10387104,LR3_LH3.mp3,2,2,10,trial,66,15,trial,71
bw3mc2fj,10387104,LR3_MH2.mp3,2,3,11,trial,20,2,trial,26
bw3mc2fj,10387104,LR3_Oct.mp3,2,1,13,trial,39,11,trial,80
bw3mc2fj,10387104,MR1_HH3.mp3,3,4,6,trial,13,16,trial,23
bw3mc2fj,10387104,MR1_LH3.mp3,3,2,5,trial,85,13,trial,66
bw3mc2fj,10387104,MR1_MH2.mp3,3,3,9,trial,66,12,trial,43
bw3mc2fj,10387104,MR1_Oct.mp3,3,1,2,trial,93,10,trial,35
chbcgzcr,10710769,HR1_HH3.mp3,4,4,11,trial,72,4,trial,0
chbcgzcr,10710769,HR1_LH3.mp3,4,2,6,trial,0,8,trial,34
chbcgzcr,10710769,HR1_MH2.mp3,4,3,9,trial,22,10,trial,0
chbcgzcr,10710769,HR1_Oct.mp3,4,1,13,trial,100,2,trial,0
chbcgzcr,10710769,Iso_HH3.mp3,1,4,14,trial,79,11,trial,0
chbcgzcr,10710769,Iso_LH3.mp3,1,2,10,trial,80,3,trial,11
chbcgzcr,10710769,Iso_MH2.mp3,1,3,12,trial,89,9,trial,38
chbcgzcr,10710769,Iso_Oct.mp3,1,1,8,trial,84,14,trial,42
chbcgzcr,10710769,LR3_HH3.mp3,2,4,5,trial,0,12,trial,71
chbcgzcr,10710769,LR3_LH3.mp3,2,2,3,trial,82,15,trial,70
chbcgzcr,10710769,LR3_MH2.mp3,2,3,1,trial,100,6,trial,41
chbcgzcr,10710769,LR3_Oct.mp3,2,1,16,trial,63,13,trial,84
chbcgzcr,10710769,MR1_HH3.mp3,3,4,7,trial,81,7,trial,63
chbcgzcr,10710769,MR1_LH3.mp3,3,2,4,trial,65,5,trial,63
chbcgzcr,10710769,MR1_MH2.mp3,3,3,2,trial,100,1,trial,14
chbcgzcr,10710769,MR1_Oct.mp3,3,1,15,trial,100,16,trial,76
chqqm61a,10368418,HR1_HH3.mp3,4,4,2,trial,40,14,trial,54
chqqm61a,10368418,HR1_LH3.mp3,4,2,12,trial,61,6,trial,31
chqqm61a,10368418,HR1_MH2.mp3,4,3,7,trial,24,7,trial,18
chqqm61a,10368418,HR1_Oct.mp3,4,1,13,trial,44,11,trial,42
chqqm61a,10368418,Iso_HH3.mp3,1,4,8,trial,40,9,trial,35
chqqm61a,10368418,Iso_LH3.mp3,1,2,10,trial,59,5,trial,14
chqqm61a,10368418,Iso_MH2.mp3,1,3,16,trial,60,8,trial,29
chqqm61a,10368418,Iso_Oct.mp3,1,1,9,trial,64,1,trial,13
chqqm61a,10368418,LR3_HH3.mp3,2,4,15,trial,93,13,trial,62
chqqm61a,10368418,LR3_LH3.mp3,2,2,5,trial,62,10,trial,61
chqqm61a,10368418,LR3_MH2.mp3,2,3,3,trial,77,3,trial,40
chqqm61a,10368418,LR3_Oct.mp3,2,1,6,trial,59,4,trial,9
chqqm61a,10368418,MR1_HH3.mp3,3,4,11,trial,96,16,trial,83
chqqm61a,10368418,MR1_LH3.mp3,3,2,1,trial,62,12,trial,66
chqqm61a,10368418,MR1_MH2.mp3,3,3,14,trial,88,15,trial,78
chqqm61a,10368418,MR1_Oct.mp3,3,1,4,trial,86,2,trial,22
co4fiw6q,10522963,HR1_HH3.mp3,4,4,14,trial,0,13,trial,27
co4fiw6q,10522963,HR1_LH3.mp3,4,2,5,trial,19,11,trial,32
co4fiw6q,10522963,HR1_MH2.mp3,4,3,15,trial,19,2,trial,1
co4fiw6q,10522963,HR1_Oct.mp3,4,1,9,trial,0,15,trial,7
co4fiw6q,10522963,Iso_HH3.mp3,1,4,10,trial,0,9,trial,8
co4fiw6q,10522963,Iso_LH3.mp3,1,2,3,trial,11,12,trial,25
co4fiw6q,10522963,Iso_MH2.mp3,1,3,6,trial,0,8,trial,18
co4fiw6q,10522963,Iso_Oct.mp3,1,1,4,trial,19,7,trial,67
co4fiw6q,10522963,LR3_HH3.mp3,2,4,16,trial,18,1,trial,9
co4fiw6q,10522963,LR3_LH3.mp3,2,2,7,trial,13,6,trial,66
co4fiw6q,10522963,LR3_MH2.mp3,2,3,13,trial,28,3,trial,20
co4fiw6q,10522963,LR3_Oct.mp3,2,1,12,trial,29,10,trial,71
co4fiw6q,10522963,MR1_HH3.mp3,3,4,2,trial,9,5,trial,33
co4fiw6q,10522963,MR1_LH3.mp3,3,2,8,trial,61,16,trial,68
co4fiw6q,10522963,MR1_MH2.mp3,3,3,11,trial,13,4,trial,25
co4fiw6q,10522963,MR1_Oct.mp3,3,1,1,trial,32,14,trial,59
cxl243wk,10520254,HR1_HH3.mp3,4,4,6,trial,0,2,trial,23
cxl243wk,10520254,HR1_LH3.mp3,4,2,9,trial,72,15,trial,4
cxl243wk,10520254,HR1_MH2.mp3,4,3,13,trial,19,1,trial,13
cxl243wk,10520254,HR1_Oct.mp3,4,1,7,trial,25,13,trial,10
cxl243wk,10520254,Iso_HH3.mp3,1,4,1,trial,66,4,trial,67
cxl243wk,10520254,Iso_LH3.mp3,1,2,3,trial,42,10,trial,61
cxl243wk,10520254,Iso_MH2.mp3,1,3,15,trial,56,7,trial,74
cxl243wk,10520254,Iso_Oct.mp3,1,1,2,trial,75,3,trial,53
cxl243wk,10520254,LR3_HH3.mp3,2,4,5,trial,72,8,trial,89
cxl243wk,10520254,LR3_LH3.mp3,2,2,12,trial,85,5,trial,100
cxl243wk,10520254,LR3_MH2.mp3,2,3,8,trial,64,9,trial,93
cxl243wk,10520254,LR3_Oct.mp3,2,1,4,trial,61,6,trial,99
cxl243wk,10520254,MR1_HH3.mp3,3,4,14,trial,77,12,trial,68
cxl243wk,10520254,MR1_LH3.mp3,3,2,16,trial,79,16,trial,100
cxl243wk,10520254,MR1_MH2.mp3,3,3,10,trial,100,11,trial,70
cxl243wk,10520254,MR1_Oct.mp3,3,1,11,trial,100,14,trial,100
d0kkqzxx,10436316,HR1_HH3.mp3,4,4,7,trial,25,6,trial,10
d0kkqzxx,10436316,HR1_LH3.mp3,4,2,10,trial,30,14,trial,38
d0kkqzxx,10436316,HR1_MH2.mp3,4,3,16,trial,31,5,trial,19
d0kkqzxx,10436316,HR1_Oct.mp3,4,1,15,trial,39,8,trial,30
d0kkqzxx,10436316,Iso_HH3.mp3,1,4,14,trial,41,4,trial,30
d0kkqzxx,10436316,Iso_LH3.mp3,1,2,6,trial,84,10,trial,61
d0kkqzxx,10436316,Iso_MH2.mp3,1,3,12,trial,59,7,trial,42
d0kkqzxx,10436316,Iso_Oct.mp3,1,1,1,trial,62,15,trial,41
d0kkqzxx,10436316,LR3_HH3.mp3,2,4,2,trial,61,1,trial,58
d0kkqzxx,10436316,LR3_LH3.mp3,2,2,9,trial,75,12,trial,60
d0kkqzxx,10436316,LR3_MH2.mp3,2,3,4,trial,80,16,trial,57
d0kkqzxx,10436316,LR3_Oct.mp3,2,1,13,trial,56,11,trial,56
d0kkqzxx,10436316,MR1_HH3.mp3,3,4,11,trial,62,2,trial,68
d0kkqzxx,10436316,MR1_LH3.mp3,3,2,8,trial,67,9,trial,73
d0kkqzxx,10436316,MR1_MH2.mp3,3,3,3,trial,100,13,trial,61
d0kkqzxx,10436316,MR1_Oct.mp3,3,1,5,trial,96,3,trial,41
d3yvpr5f,10693537,HR1_HH3.mp3,4,4,7,trial,17,10,trial,12
d3yvpr5f,10693537,HR1_LH3.mp3,4,2,14,trial,16,1,trial,32
d3yvpr5f,10693537,HR1_MH2.mp3,4,3,5,trial,12,7,trial,34
d3yvpr5f,10693537,HR1_Oct.mp3,4,1,16,trial,68,14,trial,27
d3yvpr5f,10693537,Iso_HH3.mp3,1,4,2,trial,6,15,trial,9
d3yvpr5f,10693537,Iso_LH3.mp3,1,2,12,trial,77,13,trial,22
d3yvpr5f,10693537,Iso_MH2.mp3,1,3,8,trial,65,11,trial,9
d3yvpr5f,10693537,Iso_Oct.mp3,1,1,1,trial,27,4,trial,65
d3yvpr5f,10693537,LR3_HH3.mp3,2,4,4,trial,11,6,trial,17
d3yvpr5f,10693537,LR3_LH3.mp3,2,2,3,trial,75,2,trial,74
d3yvpr5f,10693537,LR3_MH2.mp3,2,3,11,trial,66,12,trial,18
d3yvpr5f,10693537,LR3_Oct.mp3,2,1,10,trial,75,16,trial,33
d3yvpr5f,10693537,MR1_HH3.mp3,3,4,9,trial,31,9,trial,10
d3yvpr5f,10693537,MR1_LH3.mp3,3,2,6,trial,83,3,trial,87
d3yvpr5f,10693537,MR1_MH2.mp3,3,3,15,trial,32,8,trial,75
d3yvpr5f,10693537,MR1_Oct.mp3,3,1,13,trial,88,5,trial,76
duc9z8os,10368928,HR1_HH3.mp3,4,4,4,trial,0,12,trial,0
duc9z8os,10368928,HR1_LH3.mp3,4,2,1,trial,0,10,trial,16
duc9z8os,10368928,HR1_MH2.mp3,4,3,13,trial,0,3,trial,42
duc9z8os,10368928,HR1_Oct.mp3,4,1,3,trial,0,5,trial,0
duc9z8os,10368928,Iso_HH3.mp3,1,4,11,trial,0,2,trial,0
duc9z8os,10368928,Iso_LH3.mp3,1,2,7,trial,30,15,trial,58
duc9z8os,10368928,Iso_MH2.mp3,1,3,15,trial,0,4,trial,58
duc9z8os,10368928,Iso_Oct.mp3,1,1,12,trial,12,7,trial,59
duc9z8os,10368928,LR3_HH3.mp3,2,4,9,trial,14,1,trial,18
duc9z8os,10368928,LR3_LH3.mp3,2,2,16,trial,78,11,trial,78
duc9z8os,10368928,LR3_MH2.mp3,2,3,5,trial,73,16,trial,79
duc9z8os,10368928,LR3_Oct.mp3,2,1,8,trial,60,13,trial,78
duc9z8os,10368928,MR1_HH3.mp3,3,4,2,trial,74,6,trial,62
duc9z8os,10368928,MR1_LH3.mp3,3,2,6,trial,100,8,trial,86
duc9z8os,10368928,MR1_MH2.mp3,3,3,14,trial,88,14,trial,86
duc9z8os,10368928,MR1_Oct.mp3,3,1,10,trial,100,9,trial,75
dzs6il1w,10612935,HR1_HH3.mp3,4,4,15,trial,2,3,trial,3
dzs6il1w,10612935,HR1_LH3.mp3,4,2,6,trial,0,12,trial,3
dzs6il1w,10612935,HR1_MH2.mp3,4,3,12,trial,3,10,trial,0
dzs6il1w,10612935,HR1_Oct.mp3,4,1,1,trial,63,9,trial,1
dzs6il1w,10612935,Iso_HH3.mp3,1,4,10,trial,4,14,trial,39
dzs6il1w,10612935,Iso_LH3.mp3,1,2,16,trial,93,1,trial,79
dzs6il1w,10612935,Iso_MH2.mp3,1,3,14,trial,71,7,trial,63
dzs6il1w,10612935,Iso_Oct.mp3,1,1,4,trial,28,11,trial,87
dzs6il1w,10612935,LR3_HH3.mp3,2,4,3,trial,0,4,trial,4
dzs6il1w,10612935,LR3_LH3.mp3,2,2,8,trial,61,13,trial,50
dzs6il1w,10612935,LR3_MH2.mp3,2,3,13,trial,76,6,trial,31
dzs6il1w,10612935,LR3_Oct.mp3,2,1,11,trial,71,15,trial,58
dzs6il1w,10612935,MR1_HH3.mp3,3,4,5,trial,14,2,trial,0
dzs6il1w,10612935,MR1_LH3.mp3,3,2,2,trial,99,5,trial,82
dzs6il1w,10612935,MR1_MH2.mp3,3,3,7,trial,42,8,trial,38
dzs6il1w,10612935,MR1_Oct.mp3,3,1,9,trial,84,16,trial,54
fjsayzqw,10363270,HR1_HH3.mp3,4,4,5,trial,0,11,trial,0
fjsayzqw,10363270,HR1_LH3.mp3,4,2,7,trial,7,10,trial,0
fjsayzqw,10363270,HR1_MH2.mp3,4,3,4,trial,0,9,trial,0
fjsayzqw,10363270,HR1_Oct.mp3,4,1,12,trial,0,7,trial,0
fjsayzqw,10363270,Iso_HH3.mp3,1,4,11,trial,26,16,trial,0
fjsayzqw,10363270,Iso_LH3.mp3,1,2,13,trial,10,13,trial,0
fjsayzqw,10363270,Iso_MH2.mp3,1,3,2,trial,56,14,trial,3
fjsayzqw,10363270,Iso_Oct.mp3,1,1,1,trial,81,15,trial,0
fjsayzqw,10363270,LR3_HH3.mp3,2,4,9,trial,25,12,trial,0
fjsayzqw,10363270,LR3_LH3.mp3,2,2,8,trial,27,4,trial,29
fjsayzqw,10363270,LR3_MH2.mp3,2,3,3,trial,69,3,trial,18
fjsayzqw,10363270,LR3_Oct.mp3,2,1,14,trial,60,1,trial,56
fjsayzqw,10363270,MR1_HH3.mp3,3,4,10,trial,26,2,trial,15
fjsayzqw,10363270,MR1_LH3.mp3,3,2,15,trial,77,5,trial,19
fjsayzqw,10363270,MR1_MH2.mp3,3,3,16,trial,10,8,trial,0
fjsayzqw,10363270,MR1_Oct.mp3,3,1,6,trial,86,6,trial,6
fm24ttai,10298410,HR1_HH3.mp3,4,4,15,trial,2,11,trial,0
fm24ttai,10298410,HR1_LH3.mp3,4,2,10,trial,6,3,trial,0
fm24ttai,10298410,HR1_MH2.mp3,4,3,6,trial,0,10,trial,19
fm24ttai,10298410,HR1_Oct.mp3,4,1,9,trial,0,7,trial,20
fm24ttai,10298410,Iso_HH3.mp3,1,4,14,trial,8,12,trial,41
fm24ttai,10298410,Iso_LH3.mp3,1,2,4,trial,37,6,trial,31
fm24ttai,10298410,Iso_MH2.mp3,1,3,1,trial,61,9,trial,30
fm24ttai,10298410,Iso_Oct.mp3,1,1,12,trial,35,15,trial,57
fm24ttai,10298410,LR3_HH3.mp3,2,4,7,trial,20,16,trial,35
fm24ttai,10298410,LR3_LH3.mp3,2,2,3,trial,81,13,trial,56
fm24ttai,10298410,LR3_MH2.mp3,2,3,11,trial,65,2,trial,38
fm24ttai,10298410,LR3_Oct.mp3,2,1,5,trial,64,4,trial,58
fm24ttai,10298410,MR1_HH3.mp3,3,4,16,trial,16,14,trial,38
fm24ttai,10298410,MR1_LH3.mp3,3,2,2,trial,85,8,trial,45
fm24ttai,10298410,MR1_MH2.mp3,3,3,13,trial,80,1,trial,19
fm24ttai,10298410,MR1_Oct.mp3,3,1,8,trial,65,5,trial,59
ga116oag,10382210,HR1_HH3.mp3,4,4,2,trial,24,10,trial,24
ga116oag,10382210,HR1_LH3.mp3,4,2,4,trial,29,2,trial,9
ga116oag,10382210,HR1_MH2.mp3,4,3,13,trial,71,9,trial,6
ga116oag,10382210,HR1_Oct.mp3,4,1,10,trial,72,3,trial,18
ga116oag,10382210,Iso_HH3.mp3,1,4,11,trial,61,1,trial,19
ga116oag,10382210,Iso_LH3.mp3,1,2,15,trial,42,5,trial,40
ga116oag,10382210,Iso_MH2.mp3,1,3,3,trial,55,14,trial,55
ga116oag,10382210,Iso_Oct.mp3,1,1,8,trial,38,15,trial,62
ga116oag,10382210,LR3_HH3.mp3,2,4,7,trial,58,4,trial,36
ga116oag,10382210,LR3_LH3.mp3,2,2,16,trial,55,16,trial,70
ga116oag,10382210,LR3_MH2.mp3,2,3,9,trial,37,13,trial,43
ga116oag,10382210,LR3_Oct.mp3,2,1,1,trial,69,12,trial,45
ga116oag,10382210,MR1_HH3.mp3,3,4,6,trial,40,11,trial,35
ga116oag,10382210,MR1_LH3.mp3,3,2,12,trial,75,7,trial,58
ga116oag,10382210,MR1_MH2.mp3,3,3,5,trial,41,6,trial,45
ga116oag,10382210,MR1_Oct.mp3,3,1,14,trial,64,8,trial,42
ggdsmg6z,10608551,HR1_HH3.mp3,4,4,5,trial,0,3,trial,0
ggdsmg6z,10608551,HR1_LH3.mp3,4,2,1,trial,0,5,trial,21
ggdsmg6z,10608551,HR1_MH2.mp3,4,3,14,trial,0,6,trial,14
ggdsmg6z,10608551,HR1_Oct.mp3,4,1,13,trial,0,12,trial,0
ggdsmg6z,10608551,Iso_HH3.mp3,1,4,8,trial,0,8,trial,0
ggdsmg6z,10608551,Iso_LH3.mp3,1,2,7,trial,0,10,trial,36
ggdsmg6z,10608551,Iso_MH2.mp3,1,3,16,trial,0,1,trial,0
ggdsmg6z,10608551,Iso_Oct.mp3,1,1,12,trial,61,16,trial,0
ggdsmg6z,10608551,LR3_HH3.mp3,2,4,10,trial,0,4,trial,0
ggdsmg6z,10608551,LR3_LH3.mp3,2,2,6,trial,66,13,trial,38
ggdsmg6z,10608551,LR3_MH2.mp3,2,3,4,trial,0,14,trial,50
ggdsmg6z,10608551,LR3_Oct.mp3,2,1,3,trial,57,7,trial,44
ggdsmg6z,10608551,MR1_HH3.mp3,3,4,11,trial,0,11,trial,0
ggdsmg6z,10608551,MR1_LH3.mp3,3,2,2,trial,100,15,trial,100
ggdsmg6z,10608551,MR1_MH2.mp3,3,3,9,trial,75,9,trial,43
ggdsmg6z,10608551,MR1_Oct.mp3,3,1,15,trial,100,2,trial,15
gma50zj1,10457661,HR1_HH3.mp3,4,4,12,trial,1,16,trial,7
gma50zj1,10457661,HR1_LH3.mp3,4,2,11,trial,0,7,trial,5
gma50zj1,10457661,HR1_MH2.mp3,4,3,8,trial,0,13,trial,14
gma50zj1,10457661,HR1_Oct.mp3,4,1,13,trial,12,2,trial,7
gma50zj1,10457661,Iso_HH3.mp3,1,4,10,trial,62,15,trial,9
gma50zj1,10457661,Iso_LH3.mp3,1,2,6,trial,68,10,trial,19
gma50zj1,10457661,Iso_MH2.mp3,1,3,7,trial,74,9,trial,29
gma50zj1,10457661,Iso_Oct.mp3,1,1,4,trial,56,3,trial,9
gma50zj1,10457661,LR3_HH3.mp3,2,4,3,trial,73,14,trial,22
gma50zj1,10457661,LR3_LH3.mp3,2,2,1,trial,62,12,trial,56
gma50zj1,10457661,LR3_MH2.mp3,2,3,5,trial,78,8,trial,57
gma50zj1,10457661,LR3_Oct.mp3,2,1,16,trial,85,5,trial,61
gma50zj1,10457661,MR1_HH3.mp3,3,4,2,trial,73,11,trial,50
gma50zj1,10457661,MR1_LH3.mp3,3,2,15,trial,100,4,trial,73
gma50zj1,10457661,MR1_MH2.mp3,3,3,14,trial,91,6,trial,78
gma50zj1,10457661,MR1_Oct.mp3,3,1,9,trial,89,1,trial,89
h09bd6kp,10518835,HR1_HH3.mp3,4,4,5,trial,20,2,trial,0
h09bd6kp,10518835,HR1_LH3.mp3,4,2,1,trial,15,15,trial,1
h09bd6kp,10518835,HR1_MH2.mp3,4,3,10,trial,10,1,trial,0
h09bd6kp,10518835,HR1_Oct.mp3,4,1,11,trial,12,7,trial,0
h09bd6kp,10518835,Iso_HH3.mp3,1,4,13,trial,64,14,trial,31
h09bd6kp,10518835,Iso_LH3.mp3,1,2,14,trial,61,12,trial,19
h09bd6kp,10518835,Iso_MH2.mp3,1,3,2,trial,55,8,trial,19
h09bd6kp,10518835,Iso_Oct.mp3,1,1,3,trial,53,11,trial,10
h09bd6kp,10518835,LR3_HH3.mp3,2,4,6,trial,60,10,trial,0
h09bd6kp,10518835,LR3_LH3.mp3,2,2,9,trial,60,4,trial,41
h09bd6kp,10518835,LR3_MH2.mp3,2,3,7,trial,58,13,trial,55
h09bd6kp,10518835,LR3_Oct.mp3,2,1,8,trial,61,16,trial,41
h09bd6kp,10518835,MR1_HH3.mp3,3,4,12,trial,58,5,trial,33
h09bd6kp,10518835,MR1_LH3.mp3,3,2,4,trial,69,9,trial,57
h09bd6kp,10518835,MR1_MH2.mp3,3,3,16,trial,73,6,trial,56
h09bd6kp,10518835,MR1_Oct.mp3,3,1,15,trial,79,3,trial,69
h9qq69vv,10362265,HR1_HH3.mp3,4,4,14,trial,41,5,trial,60
h9qq69vv,10362265,HR1_LH3.mp3,4,2,2,trial,15,7,trial,65
h9qq69vv,10362265,HR1_MH2.mp3,4,3,4,trial,25,1,trial,30
h9qq69vv,10362265,HR1_Oct.mp3,4,1,8,trial,42,3,trial,56
h9qq69vv,10362265,Iso_HH3.mp3,1,4,3,trial,44,14,trial,47
h9qq69vv,10362265,Iso_LH3.mp3,1,2,15,trial,42,11,trial,73
h9qq69vv,10362265,Iso_MH2.mp3,1,3,13,trial,75,15,trial,31
h9qq69vv,10362265,Iso_Oct.mp3,1,1,10,trial,59,10,trial,46
h9qq69vv,10362265,LR3_HH3.mp3,2,4,1,trial,54,12,trial,93
h9qq69vv,10362265,LR3_LH3.mp3,2,2,9,trial,88,2,trial,83
h9qq69vv,10362265,LR3_MH2.mp3,2,3,6,trial,85,4,trial,100
h9qq69vv,10362265,LR3_Oct.mp3,2,1,12,trial,100,8,trial,97
h9qq69vv,10362265,MR1_HH3.mp3,3,4,16,trial,100,16,trial,93
h9qq69vv,10362265,MR1_LH3.mp3,3,2,5,trial,94,9,trial,98
h9qq69vv,10362265,MR1_MH2.mp3,3,3,7,trial,60,6,trial,100
h9qq69vv,10362265,MR1_Oct.mp3,3,1,11,trial,93,13,trial,100
hobvnfy0,10608480,HR1_HH3.mp3,4,4,8,trial,23,11,trial,5
hobvnfy0,10608480,HR1_LH3.mp3,4,2,6,trial,17,10,trial,23
hobvnfy0,10608480,HR1_MH2.mp3,4,3,3,trial,0,3,trial,0
hobvnfy0,10608480,HR1_Oct.mp3,4,1,10,trial,19,8,trial,10
hobvnfy0,10608480,Iso_HH3.mp3,1,4,4,trial,0,1,trial,0
hobvnfy0,10608480,Iso_LH3.mp3,1,2,15,trial,25,7,trial,0
hobvnfy0,10608480,Iso_MH2.mp3,1,3,13,trial,23,5,trial,2
hobvnfy0,10608480,Iso_Oct.mp3,1,1,5,trial,33,9,trial,5
hobvnfy0,10608480,LR3_HH3.mp3,2,4,9,trial,22,12,trial,12
hobvnfy0,10608480,LR3_LH3.mp3,2,2,14,trial,32,2,trial,0
hobvnfy0,10608480,LR3_MH2.mp3,2,3,12,trial,25,14,trial,21
hobvnfy0,10608480,LR3_Oct.mp3,2,1,7,trial,33,4,trial,60
