"Participant.Public.ID","Participant.Private.ID","country","rhythm","wSI","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"hz1y5cvn","10620969","chinese","8",24,64,71,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","5",13,81,78,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","14",44,37,60,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","19",65,63,55,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","6",18,56,65,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","7",22,54,63,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","18",62,75,60,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","24",85,33,9,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","21",74,79,71,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","1",0,55,26,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","12",40,61,80,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","9",27,54,67,11,57,13,17,12,14,18,74,"1",28
"hz1y5cvn","10620969","chinese","17",59,39,68,11,57,13,17,12,14,18,74,"1",28
"hz42392e","10748337","chinese","21",74,71,74,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","8",24,74,68,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","9",27,62,74,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","24",85,67,64,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","17",59,72,69,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","13",42,77,65,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","15",50,73,67,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","11",35,79,84,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","2",4,78,74,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","23",82,76,66,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","22",76,76,74,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","18",62,77,71,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","16",54,73,72,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","19",65,83,77,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","6",18,76,67,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","10",32,74,81,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","7",22,71,68,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","1",0,70,70,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","12",40,71,75,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","20",69,66,72,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","5",13,77,75,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","14",44,71,70,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","4",10,71,78,33,98,16,18,18,17,19,88,"1",21
"hz42392e","10748337","chinese","3",8,66,74,33,98,16,18,18,17,19,88,"1",21
"hz80n8va","10419634","denmark","9",27,36,59,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","24",85,0,0,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","19",65,0,16,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","21",74,24,14,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","18",62,76,73,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","7",22,65,56,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","13",42,75,83,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","4",10,58,0,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","17",59,59,55,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","15",50,9,63,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","23",82,34,17,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","1",0,0,0,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","14",44,89,100,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","5",13,55,60,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","3",8,55,28,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","2",4,76,100,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","6",18,0,25,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","20",69,42,42,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","8",24,100,100,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","11",35,86,79,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","22",76,34,0,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","12",40,57,47,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","16",54,59,64,11,41,14,18,16,18,14,80,"2",24
"hz80n8va","10419634","denmark","10",32,56,64,11,41,14,18,16,18,14,80,"2",24
"i0wjz0ig","10581798","denmark","4",10,49,41,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","5",13,47,43,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","18",62,8,16,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","19",65,28,0,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","1",0,0,70,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","11",35,81,67,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","24",85,10,38,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","6",18,37,0,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","13",42,71,100,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","21",74,93,46,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","20",69,25,13,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","3",8,73,66,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","23",82,0,0,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","14",44,87,93,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","7",22,15,0,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","9",27,36,0,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","16",54,33,66,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","22",76,43,23,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","8",24,24,15,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","10",32,69,80,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","15",50,21,16,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","2",4,88,29,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","17",59,21,9,22,95,15,18,16,17,19,85,"1",23
"i0wjz0ig","10581798","denmark","12",40,74,45,22,95,15,18,16,17,19,85,"1",23
"i1tgubi1","10620810","chinese","4",10,64,75,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","20",69,77,68,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","17",59,71,73,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","12",40,41,43,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","14",44,81,63,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","24",85,4,19,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","5",13,69,98,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","22",76,98,75,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","19",65,68,45,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","18",62,66,59,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","1",0,23,25,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","15",50,81,73,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","13",42,85,60,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","2",4,86,67,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","11",35,91,70,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","23",82,34,60,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","9",27,78,75,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","10",32,58,69,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","7",22,66,90,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","21",74,63,63,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","3",8,69,81,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","6",18,83,80,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","16",54,67,75,25,86,19,18,17,19,18,91,"1",28
"i1tgubi1","10620810","chinese","8",24,70,33,25,86,19,18,17,19,18,91,"1",28
"i5bmhow7","10747958","chinese","10",32,74,67,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","16",54,76,80,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","11",35,29,75,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","12",40,28,77,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","1",0,69,71,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","2",4,68,34,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","20",69,36,62,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","5",13,71,62,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","18",62,62,100,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","4",10,58,100,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","17",59,64,76,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","21",74,75,63,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","14",44,71,70,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","9",27,61,64,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","8",24,65,62,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","3",8,71,64,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","19",65,69,70,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","7",22,69,74,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","6",18,73,70,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","13",42,65,63,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","22",76,67,72,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","15",50,65,61,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","23",82,67,67,14,64,19,17,18,17,17,88,"2",20
"i5bmhow7","10747958","chinese","24",85,58,35,14,64,19,17,18,17,17,88,"2",20
"ibnzywow","10615435","chinese","11",35,70,74,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","14",44,57,85,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","17",59,77,64,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","8",24,60,64,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","5",13,62,55,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","3",8,54,67,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","12",40,63,61,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","23",82,71,71,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","19",65,36,64,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","24",85,74,33,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","2",4,57,57,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","13",42,78,100,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","6",18,73,100,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","18",62,74,58,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","1",0,57,69,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","4",10,46,36,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","10",32,61,42,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","22",76,60,67,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","15",50,46,67,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","7",22,43,45,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","9",27,59,56,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","21",74,56,61,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","16",54,53,69,26,82,19,20,19,16,19,93,"2",23
"ibnzywow","10615435","chinese","20",69,46,67,26,82,19,20,19,16,19,93,"2",23
"iei7ln9k","10615346","chinese","1",0,36,63,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","9",27,78,73,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","11",35,67,64,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","6",18,75,40,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","5",13,77,85,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","3",8,72,92,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","19",65,72,58,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","18",62,62,78,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","14",44,59,84,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","23",82,66,61,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","8",24,68,66,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","24",85,71,41,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","21",74,73,63,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","16",54,65,63,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","2",4,63,68,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","7",22,76,73,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","20",69,72,72,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","13",42,63,58,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","22",76,38,85,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","10",32,95,41,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","4",10,74,75,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","12",40,60,74,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","17",59,64,60,28,82,17,20,15,16,15,83,"2",19
"iei7ln9k","10615346","chinese","15",50,75,69,28,82,17,20,15,16,15,83,"2",19
"igqh0uqr","10694272","denmark","12",40,42,55,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","1",0,57,48,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","7",22,42,60,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","4",10,56,48,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","16",54,58,65,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","5",13,44,54,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","2",4,55,55,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","24",85,0,0,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","17",59,58,58,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","13",42,100,100,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","11",35,74,63,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","21",74,39,87,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","8",24,82,88,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","18",62,53,45,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","15",50,58,27,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","23",82,53,67,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","20",69,42,31,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","14",44,98,100,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","19",65,43,63,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","6",18,65,59,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","9",27,38,24,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","22",76,1,0,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","10",32,40,32,29,89,16,20,19,19,18,92,"2",26
"igqh0uqr","10694272","denmark","3",8,59,72,29,89,16,20,19,19,18,92,"2",26
"isfhkzrg","10615343","chinese","14",44,90,82,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","15",50,59,42,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","24",85,20,36,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","21",74,40,32,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","7",22,60,57,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","18",62,55,58,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","3",8,58,38,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","5",13,58,66,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","13",42,80,75,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","11",35,64,57,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","6",18,39,56,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","2",4,42,67,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","23",82,38,59,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","9",27,59,37,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","22",76,56,34,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","1",0,33,32,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","20",69,38,34,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","17",59,40,57,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","10",32,56,62,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","12",40,65,68,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","4",10,41,42,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","19",65,55,55,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","16",54,59,63,24,86,18,19,17,18,16,88,"2",22
"isfhkzrg","10615343","chinese","8",24,74,58,24,86,18,19,17,18,16,88,"2",22
"iuv6lvnc","10615318","chinese","17",59,34,68,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","8",24,66,70,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","19",65,71,65,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","14",44,64,69,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","12",40,59,63,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","6",18,63,68,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","3",8,64,31,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","9",27,65,65,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","21",74,73,82,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","18",62,34,65,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","1",0,65,39,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","15",50,63,87,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","5",13,79,87,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","7",22,71,44,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","22",76,62,58,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","13",42,68,66,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","4",10,42,37,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","2",4,39,72,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","10",32,42,56,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","23",82,72,74,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","20",69,66,27,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","11",35,68,31,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","16",54,69,35,26,93,17,18,17,18,18,88,"2",19
"iuv6lvnc","10615318","chinese","24",85,58,36,26,93,17,18,17,18,18,88,"2",19
"iy7wjfov","10494598","denmark","2",4,86,59,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","15",50,7,48,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","1",0,13,13,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","8",24,59,58,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","23",82,41,20,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","16",54,55,56,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","18",62,55,36,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","13",42,82,63,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","24",85,0,0,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","9",27,85,32,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","11",35,100,78,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","19",65,13,40,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","7",22,59,45,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","3",8,90,53,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","6",18,59,48,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","14",44,100,57,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","17",59,41,11,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","4",10,56,56,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","10",32,26,44,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","21",74,24,52,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","22",76,22,30,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","5",13,87,46,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","12",40,67,45,39,91,14,19,14,19,17,83,"2",20
"iy7wjfov","10494598","denmark","20",69,0,19,39,91,14,19,14,19,17,83,"2",20
"j4q0majr","10747871","chinese","21",74,78,18,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","7",22,74,78,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","8",24,70,80,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","24",85,66,71,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","20",69,68,73,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","22",76,73,77,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","5",13,66,68,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","13",42,65,75,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","9",27,72,74,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","2",4,62,71,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","11",35,65,28,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","18",62,41,68,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","23",82,74,86,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","14",44,80,73,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","1",0,65,31,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","12",40,65,69,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","16",54,77,76,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","10",32,72,70,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","3",8,65,72,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","4",10,68,35,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","17",59,67,74,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","6",18,77,72,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","15",50,83,73,15,53,19,19,16,18,17,89,"1",21
"j4q0majr","10747871","chinese","19",65,37,70,15,53,19,19,16,18,17,89,"1",21
"j5srbhnw","10441447","denmark","19",65,72,41,30,99,16,18,18,13,18,83,"1",22
"j5srbhnw","10441447","denmark","2",4,34,10,30,99,16,18,18,13,18,83,"1",22
"j5srbhnw","10441447","denmark","16",54,89,66,30,99,16,18,18,13,18,83,"1",22
